Council area,Year,Sex,Age group,Type,Life expectancy
Fife,2003-05,Female,0,Estimate,79.62006448
Fife,2003-05,Female,0,Lower_CI,79.27046504
Fife,2003-05,Female,0,Upper_CI,79.96966392
Fife,2003-05,Female,1 to 4,Estimate,78.93821415
Fife,2003-05,Female,1 to 4,Lower_CI,78.61347692
Fife,2003-05,Female,1 to 4,Upper_CI,79.26295138
Fife,2003-05,Female,5 to 9,Estimate,74.9947474
Fife,2003-05,Female,5 to 9,Lower_CI,74.67453248
Fife,2003-05,Female,5 to 9,Upper_CI,75.31496232
Fife,2003-05,Female,10 to 14,Estimate,70.04295029
Fife,2003-05,Female,10 to 14,Lower_CI,69.726026
Fife,2003-05,Female,10 to 14,Upper_CI,70.35987458
Fife,2003-05,Female,15 to 19,Estimate,65.09453263
Fife,2003-05,Female,15 to 19,Lower_CI,64.78060809
Fife,2003-05,Female,15 to 19,Upper_CI,65.40845718
Fife,2003-05,Female,20 to 24,Estimate,60.26280253
Fife,2003-05,Female,20 to 24,Lower_CI,59.95781084
Fife,2003-05,Female,20 to 24,Upper_CI,60.56779423
Fife,2003-05,Female,25 to 29,Estimate,55.46126035
Fife,2003-05,Female,25 to 29,Lower_CI,55.16573667
Fife,2003-05,Female,25 to 29,Upper_CI,55.75678404
Fife,2003-05,Female,30 to 34,Estimate,50.58153644
Fife,2003-05,Female,30 to 34,Lower_CI,50.29266492
Fife,2003-05,Female,30 to 34,Upper_CI,50.87040796
Fife,2003-05,Female,35 to 39,Estimate,45.69571724
Fife,2003-05,Female,35 to 39,Lower_CI,45.41130479
Fife,2003-05,Female,35 to 39,Upper_CI,45.98012969
Fife,2003-05,Female,40 to 44,Estimate,40.9013328
Fife,2003-05,Female,40 to 44,Lower_CI,40.62279612
Fife,2003-05,Female,40 to 44,Upper_CI,41.17986949
Fife,2003-05,Female,45 to 49,Estimate,36.15532514
Fife,2003-05,Female,45 to 49,Lower_CI,35.88315504
Fife,2003-05,Female,45 to 49,Upper_CI,36.42749525
Fife,2003-05,Female,50 to 54,Estimate,31.52868057
Fife,2003-05,Female,50 to 54,Lower_CI,31.26546292
Fife,2003-05,Female,50 to 54,Upper_CI,31.79189823
Fife,2003-05,Female,55 to 59,Estimate,27.07958803
Fife,2003-05,Female,55 to 59,Lower_CI,26.82857902
Fife,2003-05,Female,55 to 59,Upper_CI,27.33059703
Fife,2003-05,Female,60 to 64,Estimate,22.74219991
Fife,2003-05,Female,60 to 64,Lower_CI,22.50180942
Fife,2003-05,Female,60 to 64,Upper_CI,22.9825904
Fife,2003-05,Female,65 to 69,Estimate,18.5855532
Fife,2003-05,Female,65 to 69,Lower_CI,18.35953072
Fife,2003-05,Female,65 to 69,Upper_CI,18.81157568
Fife,2003-05,Female,70 to 74,Estimate,14.74721815
Fife,2003-05,Female,70 to 74,Lower_CI,14.53711805
Fife,2003-05,Female,70 to 74,Upper_CI,14.95731824
Fife,2003-05,Female,75 to 79,Estimate,11.42394664
Fife,2003-05,Female,75 to 79,Lower_CI,11.23144267
Fife,2003-05,Female,75 to 79,Upper_CI,11.61645061
Fife,2003-05,Female,80 to 84,Estimate,8.458441408
Fife,2003-05,Female,80 to 84,Lower_CI,8.277182734
Fife,2003-05,Female,80 to 84,Upper_CI,8.639700082
Fife,2003-05,Female,85 to 89,Estimate,6.136788573
Fife,2003-05,Female,85 to 89,Lower_CI,5.946577914
Fife,2003-05,Female,85 to 89,Upper_CI,6.326999233
Fife,2003-05,Female,90 and over,Estimate,4.263934426
Fife,2003-05,Female,90 and over,Lower_CI,4.024665295
Fife,2003-05,Female,90 and over,Upper_CI,4.503203558
Glasgow City,2003-05,Male,0,Estimate,69.88948192
Glasgow City,2003-05,Male,0,Lower_CI,69.59003235
Glasgow City,2003-05,Male,0,Upper_CI,70.18893149
Glasgow City,2003-05,Male,1 to 4,Estimate,69.31692768
Glasgow City,2003-05,Male,1 to 4,Lower_CI,69.03518036
Glasgow City,2003-05,Male,1 to 4,Upper_CI,69.59867499
Glasgow City,2003-05,Male,5 to 9,Estimate,65.40566312
Glasgow City,2003-05,Male,5 to 9,Lower_CI,65.12805383
Glasgow City,2003-05,Male,5 to 9,Upper_CI,65.68327242
Glasgow City,2003-05,Male,10 to 14,Estimate,60.47292896
Glasgow City,2003-05,Male,10 to 14,Lower_CI,60.19817131
Glasgow City,2003-05,Male,10 to 14,Upper_CI,60.7476866
Glasgow City,2003-05,Male,15 to 19,Estimate,55.51247971
Glasgow City,2003-05,Male,15 to 19,Lower_CI,55.23910131
Glasgow City,2003-05,Male,15 to 19,Upper_CI,55.78585811
Glasgow City,2003-05,Male,20 to 24,Estimate,50.65618148
Glasgow City,2003-05,Male,20 to 24,Lower_CI,50.38663427
Glasgow City,2003-05,Male,20 to 24,Upper_CI,50.92572868
Glasgow City,2003-05,Male,25 to 29,Estimate,45.92227165
Glasgow City,2003-05,Male,25 to 29,Lower_CI,45.65778273
Glasgow City,2003-05,Male,25 to 29,Upper_CI,46.18676057
Glasgow City,2003-05,Male,30 to 34,Estimate,41.23039062
Glasgow City,2003-05,Male,30 to 34,Lower_CI,40.97188776
Glasgow City,2003-05,Male,30 to 34,Upper_CI,41.48889348
Glasgow City,2003-05,Male,35 to 39,Estimate,36.72463663
Glasgow City,2003-05,Male,35 to 39,Lower_CI,36.47421808
Glasgow City,2003-05,Male,35 to 39,Upper_CI,36.97505518
Glasgow City,2003-05,Male,40 to 44,Estimate,32.36495039
Glasgow City,2003-05,Male,40 to 44,Lower_CI,32.12336322
Glasgow City,2003-05,Male,40 to 44,Upper_CI,32.60653757
Glasgow City,2003-05,Male,45 to 49,Estimate,28.0545496
Glasgow City,2003-05,Male,45 to 49,Lower_CI,27.820978
Glasgow City,2003-05,Male,45 to 49,Upper_CI,28.2881212
Glasgow City,2003-05,Male,50 to 54,Estimate,23.92461011
Glasgow City,2003-05,Male,50 to 54,Lower_CI,23.70059118
Glasgow City,2003-05,Male,50 to 54,Upper_CI,24.14862904
Glasgow City,2003-05,Male,55 to 59,Estimate,20.08782321
Glasgow City,2003-05,Male,55 to 59,Lower_CI,19.87621634
Glasgow City,2003-05,Male,55 to 59,Upper_CI,20.29943008
Glasgow City,2003-05,Male,60 to 64,Estimate,16.4715686
Glasgow City,2003-05,Male,60 to 64,Lower_CI,16.27137212
Glasgow City,2003-05,Male,60 to 64,Upper_CI,16.67176508
Glasgow City,2003-05,Male,65 to 69,Estimate,13.47417335
Glasgow City,2003-05,Male,65 to 69,Lower_CI,13.28982279
Glasgow City,2003-05,Male,65 to 69,Upper_CI,13.65852391
Glasgow City,2003-05,Male,70 to 74,Estimate,10.84385078
Glasgow City,2003-05,Male,70 to 74,Lower_CI,10.67163599
Glasgow City,2003-05,Male,70 to 74,Upper_CI,11.01606557
Glasgow City,2003-05,Male,75 to 79,Estimate,8.513593107
Glasgow City,2003-05,Male,75 to 79,Lower_CI,8.345335676
Glasgow City,2003-05,Male,75 to 79,Upper_CI,8.681850539
Glasgow City,2003-05,Male,80 to 84,Estimate,6.616862913
Glasgow City,2003-05,Male,80 to 84,Lower_CI,6.440286821
Glasgow City,2003-05,Male,80 to 84,Upper_CI,6.793439005
Glasgow City,2003-05,Male,85 to 89,Estimate,5.051943258
Glasgow City,2003-05,Male,85 to 89,Lower_CI,4.834383163
Glasgow City,2003-05,Male,85 to 89,Upper_CI,5.269503353
Glasgow City,2003-05,Male,90 and over,Estimate,3.980237154
Glasgow City,2003-05,Male,90 and over,Lower_CI,3.633428631
Glasgow City,2003-05,Male,90 and over,Upper_CI,4.327045677
Glasgow City,2003-05,Female,0,Estimate,76.64974817
Glasgow City,2003-05,Female,0,Lower_CI,76.36331711
Glasgow City,2003-05,Female,0,Upper_CI,76.93617923
Glasgow City,2003-05,Female,1 to 4,Estimate,76.04234796
Glasgow City,2003-05,Female,1 to 4,Lower_CI,75.77637742
Glasgow City,2003-05,Female,1 to 4,Upper_CI,76.30831849
Glasgow City,2003-05,Female,5 to 9,Estimate,72.11886434
Glasgow City,2003-05,Female,5 to 9,Lower_CI,71.85735916
Glasgow City,2003-05,Female,5 to 9,Upper_CI,72.38036951
Glasgow City,2003-05,Female,10 to 14,Estimate,67.12668835
Glasgow City,2003-05,Female,10 to 14,Lower_CI,66.86560381
Glasgow City,2003-05,Female,10 to 14,Upper_CI,67.38777289
Glasgow City,2003-05,Female,15 to 19,Estimate,62.18500691
Glasgow City,2003-05,Female,15 to 19,Lower_CI,61.92648189
Glasgow City,2003-05,Female,15 to 19,Upper_CI,62.44353193
Glasgow City,2003-05,Female,20 to 24,Estimate,57.32039368
Glasgow City,2003-05,Female,20 to 24,Lower_CI,57.06637623
Glasgow City,2003-05,Female,20 to 24,Upper_CI,57.57441114
Glasgow City,2003-05,Female,25 to 29,Estimate,52.39803597
Glasgow City,2003-05,Female,25 to 29,Lower_CI,52.14573927
Glasgow City,2003-05,Female,25 to 29,Upper_CI,52.65033266
Glasgow City,2003-05,Female,30 to 34,Estimate,47.53184275
Glasgow City,2003-05,Female,30 to 34,Lower_CI,47.28268464
Glasgow City,2003-05,Female,30 to 34,Upper_CI,47.78100086
Glasgow City,2003-05,Female,35 to 39,Estimate,42.77947546
Glasgow City,2003-05,Female,35 to 39,Lower_CI,42.53533178
Glasgow City,2003-05,Female,35 to 39,Upper_CI,43.02361914
Glasgow City,2003-05,Female,40 to 44,Estimate,38.11641207
Glasgow City,2003-05,Female,40 to 44,Lower_CI,37.87798222
Glasgow City,2003-05,Female,40 to 44,Upper_CI,38.35484191
Glasgow City,2003-05,Female,45 to 49,Estimate,33.48046755
Glasgow City,2003-05,Female,45 to 49,Lower_CI,33.24740856
Glasgow City,2003-05,Female,45 to 49,Upper_CI,33.71352653
Glasgow City,2003-05,Female,50 to 54,Estimate,29.00312071
Glasgow City,2003-05,Female,50 to 54,Lower_CI,28.77797115
Glasgow City,2003-05,Female,50 to 54,Upper_CI,29.22827028
Glasgow City,2003-05,Female,55 to 59,Estimate,24.7410173
Glasgow City,2003-05,Female,55 to 59,Lower_CI,24.52844078
Glasgow City,2003-05,Female,55 to 59,Upper_CI,24.95359382
Glasgow City,2003-05,Female,60 to 64,Estimate,20.69768656
Glasgow City,2003-05,Female,60 to 64,Lower_CI,20.49943925
Glasgow City,2003-05,Female,60 to 64,Upper_CI,20.89593387
Glasgow City,2003-05,Female,65 to 69,Estimate,17.0673282
Glasgow City,2003-05,Female,65 to 69,Lower_CI,16.88847704
Glasgow City,2003-05,Female,65 to 69,Upper_CI,17.24617936
Glasgow City,2003-05,Female,70 to 74,Estimate,13.77516053
Glasgow City,2003-05,Female,70 to 74,Lower_CI,13.61283283
Glasgow City,2003-05,Female,70 to 74,Upper_CI,13.93748824
Glasgow City,2003-05,Female,75 to 79,Estimate,10.7724886
Glasgow City,2003-05,Female,75 to 79,Lower_CI,10.62161573
Glasgow City,2003-05,Female,75 to 79,Upper_CI,10.92336148
Glasgow City,2003-05,Female,80 to 84,Estimate,8.23462449
Glasgow City,2003-05,Female,80 to 84,Lower_CI,8.090900941
Glasgow City,2003-05,Female,80 to 84,Upper_CI,8.378348039
Glasgow City,2003-05,Female,85 to 89,Estimate,6.089969068
Glasgow City,2003-05,Female,85 to 89,Lower_CI,5.93760782
Glasgow City,2003-05,Female,85 to 89,Upper_CI,6.242330315
Glasgow City,2003-05,Female,90 and over,Estimate,4.249449339
Glasgow City,2003-05,Female,90 and over,Lower_CI,4.054001531
Glasgow City,2003-05,Female,90 and over,Upper_CI,4.444897148
Highland,2003-05,Male,0,Estimate,75.03536573
Highland,2003-05,Male,0,Lower_CI,74.5566512
Highland,2003-05,Male,0,Upper_CI,75.51408027
Highland,2003-05,Male,1 to 4,Estimate,74.24166664
Highland,2003-05,Male,1 to 4,Lower_CI,73.78099906
Highland,2003-05,Male,1 to 4,Upper_CI,74.70233422
Highland,2003-05,Male,5 to 9,Estimate,70.30474603
Highland,2003-05,Male,5 to 9,Lower_CI,69.84924006
Highland,2003-05,Male,5 to 9,Upper_CI,70.76025199
Highland,2003-05,Male,10 to 14,Estimate,65.37357984
Highland,2003-05,Male,10 to 14,Lower_CI,64.92263408
Highland,2003-05,Male,10 to 14,Upper_CI,65.8245256
Highland,2003-05,Male,15 to 19,Estimate,60.43341385
Highland,2003-05,Male,15 to 19,Lower_CI,59.98586754
Highland,2003-05,Male,15 to 19,Upper_CI,60.88096016
Highland,2003-05,Male,20 to 24,Estimate,55.74809833
Highland,2003-05,Male,20 to 24,Lower_CI,55.31787299
Highland,2003-05,Male,20 to 24,Upper_CI,56.17832368
Highland,2003-05,Male,25 to 29,Estimate,51.02977294
Highland,2003-05,Male,25 to 29,Lower_CI,50.61863632
Highland,2003-05,Male,25 to 29,Upper_CI,51.44090956
Highland,2003-05,Male,30 to 34,Estimate,46.27448657
Highland,2003-05,Male,30 to 34,Lower_CI,45.87914938
Highland,2003-05,Male,30 to 34,Upper_CI,46.66982377
Highland,2003-05,Male,35 to 39,Estimate,41.65256581
Highland,2003-05,Male,35 to 39,Lower_CI,41.27614278
Highland,2003-05,Male,35 to 39,Upper_CI,42.02898884
Highland,2003-05,Male,40 to 44,Estimate,37.03790043
Highland,2003-05,Male,40 to 44,Lower_CI,36.67500025
Highland,2003-05,Male,40 to 44,Upper_CI,37.4008006
Highland,2003-05,Male,45 to 49,Estimate,32.47806949
Highland,2003-05,Male,45 to 49,Lower_CI,32.12719942
Highland,2003-05,Male,45 to 49,Upper_CI,32.82893956
Highland,2003-05,Male,50 to 54,Estimate,28.02919517
Highland,2003-05,Male,50 to 54,Lower_CI,27.69152758
Highland,2003-05,Male,50 to 54,Upper_CI,28.36686275
Highland,2003-05,Male,55 to 59,Estimate,23.7839143
Highland,2003-05,Male,55 to 59,Lower_CI,23.46059492
Highland,2003-05,Male,55 to 59,Upper_CI,24.10723369
Highland,2003-05,Male,60 to 64,Estimate,19.74366881
Highland,2003-05,Male,60 to 64,Lower_CI,19.43265211
Highland,2003-05,Male,60 to 64,Upper_CI,20.05468551
Highland,2003-05,Male,65 to 69,Estimate,15.97012982
Highland,2003-05,Male,65 to 69,Lower_CI,15.67441649
Highland,2003-05,Male,65 to 69,Upper_CI,16.26584315
Highland,2003-05,Male,70 to 74,Estimate,12.62988803
Highland,2003-05,Male,70 to 74,Lower_CI,12.35040582
Highland,2003-05,Male,70 to 74,Upper_CI,12.90937025
Highland,2003-05,Male,75 to 79,Estimate,9.820413794
Highland,2003-05,Male,75 to 79,Lower_CI,9.553184753
Highland,2003-05,Male,75 to 79,Upper_CI,10.08764284
Highland,2003-05,Male,80 to 84,Estimate,7.151927779
Highland,2003-05,Male,80 to 84,Lower_CI,6.88548934
Highland,2003-05,Male,80 to 84,Upper_CI,7.418366218
Highland,2003-05,Male,85 to 89,Estimate,5.043200146
Highland,2003-05,Male,85 to 89,Lower_CI,4.74402862
Highland,2003-05,Male,85 to 89,Upper_CI,5.342371673
Highland,2003-05,Male,90 and over,Estimate,3.637795276
Highland,2003-05,Male,90 and over,Lower_CI,3.190414346
Highland,2003-05,Male,90 and over,Upper_CI,4.085176205
Highland,2003-05,Female,0,Estimate,80.34737522
Highland,2003-05,Female,0,Lower_CI,79.89860683
Highland,2003-05,Female,0,Upper_CI,80.7961436
Highland,2003-05,Female,1 to 4,Estimate,79.55039179
Highland,2003-05,Female,1 to 4,Lower_CI,79.12310793
Highland,2003-05,Female,1 to 4,Upper_CI,79.97767564
Highland,2003-05,Female,5 to 9,Estimate,75.62239215
Highland,2003-05,Female,5 to 9,Lower_CI,75.20255153
Highland,2003-05,Female,5 to 9,Upper_CI,76.04223277
Highland,2003-05,Female,10 to 14,Estimate,70.80279773
Highland,2003-05,Female,10 to 14,Lower_CI,70.39880448
Highland,2003-05,Female,10 to 14,Upper_CI,71.20679099
Highland,2003-05,Female,15 to 19,Estimate,65.8527888
Highland,2003-05,Female,15 to 19,Lower_CI,65.45248016
Highland,2003-05,Female,15 to 19,Upper_CI,66.25309745
Highland,2003-05,Female,20 to 24,Estimate,60.88804552
Highland,2003-05,Female,20 to 24,Lower_CI,60.49050751
Highland,2003-05,Female,20 to 24,Upper_CI,61.28558353
Highland,2003-05,Female,25 to 29,Estimate,55.98776891
Highland,2003-05,Female,25 to 29,Lower_CI,55.59928086
Highland,2003-05,Female,25 to 29,Upper_CI,56.37625695
Highland,2003-05,Female,30 to 34,Estimate,51.14081947
Highland,2003-05,Female,30 to 34,Lower_CI,50.76430826
Highland,2003-05,Female,30 to 34,Upper_CI,51.51733067
Highland,2003-05,Female,35 to 39,Estimate,46.34250583
Highland,2003-05,Female,35 to 39,Lower_CI,45.97684413
Highland,2003-05,Female,35 to 39,Upper_CI,46.70816754
Highland,2003-05,Female,40 to 44,Estimate,41.56126771
Highland,2003-05,Female,40 to 44,Lower_CI,41.20397849
Highland,2003-05,Female,40 to 44,Upper_CI,41.91855694
Highland,2003-05,Female,45 to 49,Estimate,36.85597848
Highland,2003-05,Female,45 to 49,Lower_CI,36.50817221
Highland,2003-05,Female,45 to 49,Upper_CI,37.20378476
Highland,2003-05,Female,50 to 54,Estimate,32.27798059
Highland,2003-05,Female,50 to 54,Lower_CI,31.9429861
Highland,2003-05,Female,50 to 54,Upper_CI,32.61297509
Highland,2003-05,Female,55 to 59,Estimate,27.74639405
Highland,2003-05,Female,55 to 59,Lower_CI,27.42333943
Highland,2003-05,Female,55 to 59,Upper_CI,28.06944868
Highland,2003-05,Female,60 to 64,Estimate,23.38796585
Highland,2003-05,Female,60 to 64,Lower_CI,23.07813533
Highland,2003-05,Female,60 to 64,Upper_CI,23.69779638
Highland,2003-05,Female,65 to 69,Estimate,19.30289152
Highland,2003-05,Female,65 to 69,Lower_CI,19.01121812
Highland,2003-05,Female,65 to 69,Upper_CI,19.59456493
Highland,2003-05,Female,70 to 74,Estimate,15.36772622
Highland,2003-05,Female,70 to 74,Lower_CI,15.09486829
Highland,2003-05,Female,70 to 74,Upper_CI,15.64058415
Highland,2003-05,Female,75 to 79,Estimate,11.82651004
Highland,2003-05,Female,75 to 79,Lower_CI,11.57279935
Highland,2003-05,Female,75 to 79,Upper_CI,12.08022073
Highland,2003-05,Female,80 to 84,Estimate,8.70563269
Highland,2003-05,Female,80 to 84,Lower_CI,8.465069384
Highland,2003-05,Female,80 to 84,Upper_CI,8.946195997
Highland,2003-05,Female,85 to 89,Estimate,6.22762153
Highland,2003-05,Female,85 to 89,Lower_CI,5.978619854
Highland,2003-05,Female,85 to 89,Upper_CI,6.476623205
Highland,2003-05,Female,90 and over,Estimate,4.28707483
Highland,2003-05,Female,90 and over,Lower_CI,3.977137801
Highland,2003-05,Female,90 and over,Upper_CI,4.597011859
Inverclyde,2003-05,Male,0,Estimate,71.10752288
Inverclyde,2003-05,Male,0,Lower_CI,70.27716223
Inverclyde,2003-05,Male,0,Upper_CI,71.93788352
Inverclyde,2003-05,Male,1 to 4,Estimate,70.74445685
Inverclyde,2003-05,Male,1 to 4,Lower_CI,69.98888713
Inverclyde,2003-05,Male,1 to 4,Upper_CI,71.50002657
Inverclyde,2003-05,Male,5 to 9,Estimate,66.85197506
Inverclyde,2003-05,Male,5 to 9,Lower_CI,66.11006316
Inverclyde,2003-05,Male,5 to 9,Upper_CI,67.59388696
Inverclyde,2003-05,Male,10 to 14,Estimate,61.85197506
Inverclyde,2003-05,Male,10 to 14,Lower_CI,61.11006316
Inverclyde,2003-05,Male,10 to 14,Upper_CI,62.59388696
Inverclyde,2003-05,Male,15 to 19,Estimate,56.92551239
Inverclyde,2003-05,Male,15 to 19,Lower_CI,56.18971484
Inverclyde,2003-05,Male,15 to 19,Upper_CI,57.66130994
Inverclyde,2003-05,Male,20 to 24,Estimate,51.95822199
Inverclyde,2003-05,Male,20 to 24,Lower_CI,51.22478057
Inverclyde,2003-05,Male,20 to 24,Upper_CI,52.69166342
Inverclyde,2003-05,Male,25 to 29,Estimate,47.48472336
Inverclyde,2003-05,Male,25 to 29,Lower_CI,46.79032778
Inverclyde,2003-05,Male,25 to 29,Upper_CI,48.17911894
Inverclyde,2003-05,Male,30 to 34,Estimate,43.01944945
Inverclyde,2003-05,Male,30 to 34,Lower_CI,42.37167084
Inverclyde,2003-05,Male,30 to 34,Upper_CI,43.66722805
Inverclyde,2003-05,Male,35 to 39,Estimate,38.46643731
Inverclyde,2003-05,Male,35 to 39,Lower_CI,37.84965095
Inverclyde,2003-05,Male,35 to 39,Upper_CI,39.08322367
Inverclyde,2003-05,Male,40 to 44,Estimate,33.99890933
Inverclyde,2003-05,Male,40 to 44,Lower_CI,33.40792656
Inverclyde,2003-05,Male,40 to 44,Upper_CI,34.5898921
Inverclyde,2003-05,Male,45 to 49,Estimate,29.53843725
Inverclyde,2003-05,Male,45 to 49,Lower_CI,28.96583393
Inverclyde,2003-05,Male,45 to 49,Upper_CI,30.11104057
Inverclyde,2003-05,Male,50 to 54,Estimate,25.26798921
Inverclyde,2003-05,Male,50 to 54,Lower_CI,24.71923686
Inverclyde,2003-05,Male,50 to 54,Upper_CI,25.81674155
Inverclyde,2003-05,Male,55 to 59,Estimate,21.36066866
Inverclyde,2003-05,Male,55 to 59,Lower_CI,20.84348501
Inverclyde,2003-05,Male,55 to 59,Upper_CI,21.8778523
Inverclyde,2003-05,Male,60 to 64,Estimate,17.66343868
Inverclyde,2003-05,Male,60 to 64,Lower_CI,17.17359347
Inverclyde,2003-05,Male,60 to 64,Upper_CI,18.15328389
Inverclyde,2003-05,Male,65 to 69,Estimate,14.36354392
Inverclyde,2003-05,Male,65 to 69,Lower_CI,13.90970245
Inverclyde,2003-05,Male,65 to 69,Upper_CI,14.8173854
Inverclyde,2003-05,Male,70 to 74,Estimate,11.31393174
Inverclyde,2003-05,Male,70 to 74,Lower_CI,10.88860224
Inverclyde,2003-05,Male,70 to 74,Upper_CI,11.73926124
Inverclyde,2003-05,Male,75 to 79,Estimate,8.634834769
Inverclyde,2003-05,Male,75 to 79,Lower_CI,8.228847807
Inverclyde,2003-05,Male,75 to 79,Upper_CI,9.04082173
Inverclyde,2003-05,Male,80 to 84,Estimate,6.628560444
Inverclyde,2003-05,Male,80 to 84,Lower_CI,6.218807157
Inverclyde,2003-05,Male,80 to 84,Upper_CI,7.038313731
Inverclyde,2003-05,Male,85 to 89,Estimate,4.815319711
Inverclyde,2003-05,Male,85 to 89,Lower_CI,4.347853398
Inverclyde,2003-05,Male,85 to 89,Upper_CI,5.282786025
Inverclyde,2003-05,Male,90 and over,Estimate,3.344444444
Inverclyde,2003-05,Male,90 and over,Lower_CI,2.653475064
Inverclyde,2003-05,Male,90 and over,Upper_CI,4.035413825
Inverclyde,2003-05,Female,0,Estimate,77.86234075
Inverclyde,2003-05,Female,0,Lower_CI,77.08747504
Inverclyde,2003-05,Female,0,Upper_CI,78.63720645
Inverclyde,2003-05,Female,1 to 4,Estimate,77.66803966
Inverclyde,2003-05,Female,1 to 4,Lower_CI,77.02065522
Inverclyde,2003-05,Female,1 to 4,Upper_CI,78.3154241
Inverclyde,2003-05,Female,5 to 9,Estimate,73.73039487
Inverclyde,2003-05,Female,5 to 9,Lower_CI,73.09411778
Inverclyde,2003-05,Female,5 to 9,Upper_CI,74.36667195
Inverclyde,2003-05,Female,10 to 14,Estimate,68.73039487
Inverclyde,2003-05,Female,10 to 14,Lower_CI,68.09411778
Inverclyde,2003-05,Female,10 to 14,Upper_CI,69.36667195
Inverclyde,2003-05,Female,15 to 19,Estimate,63.77296212
Inverclyde,2003-05,Female,15 to 19,Lower_CI,63.14176979
Inverclyde,2003-05,Female,15 to 19,Upper_CI,64.40415446
Inverclyde,2003-05,Female,20 to 24,Estimate,58.81073597
Inverclyde,2003-05,Female,20 to 24,Lower_CI,58.18351168
Inverclyde,2003-05,Female,20 to 24,Upper_CI,59.43796027
Inverclyde,2003-05,Female,25 to 29,Estimate,53.88529998
Inverclyde,2003-05,Female,25 to 29,Lower_CI,53.26581674
Inverclyde,2003-05,Female,25 to 29,Upper_CI,54.50478322
Inverclyde,2003-05,Female,30 to 34,Estimate,48.96378676
Inverclyde,2003-05,Female,30 to 34,Lower_CI,48.35298224
Inverclyde,2003-05,Female,30 to 34,Upper_CI,49.57459129
